transcript	module	goodGenes
Solyc07g006010.2.1	turquoise	TRUE
Solyc07g006040.2.1	turquoise	TRUE
Solyc07g006070.1.1	turquoise	TRUE
Solyc07g006140.2.1	turquoise	TRUE
Solyc07g006160.2.1	magenta	TRUE
Solyc07g006180.2.1	turquoise	TRUE
Solyc07g006220.1.1	greenyellow	TRUE
Solyc07g006260.2.1	greenyellow	TRUE
Solyc07g006330.1.1	darkred	TRUE
Solyc07g006340.2.1	turquoise	TRUE
Solyc07g006350.2.1	royalblue	TRUE
Solyc07g006360.1.1	magenta	TRUE
Solyc07g006400.1.1	turquoise	TRUE
Solyc07g006500.2.1	turquoise	TRUE
Solyc07g006640.2.1	greenyellow	TRUE
Solyc07g006770.2.1	magenta	TRUE
Solyc07g006790.2.1	turquoise	TRUE
Solyc07g006870.2.1	turquoise	TRUE
Solyc07g006920.2.1	turquoise	TRUE
Solyc07g007200.2.1	magenta	TRUE
Solyc07g007220.2.1	turquoise	TRUE
Solyc07g007300.2.1	magenta	TRUE
Solyc07g007310.2.1	turquoise	TRUE
Solyc07g007360.1.1	lightgreen	TRUE
Solyc07g007410.2.1	turquoise	TRUE
Solyc07g007500.2.1	magenta	TRUE
Solyc07g007510.2.1	magenta	TRUE
Solyc07g007550.2.1	turquoise	TRUE
Solyc07g007700.1.1	greenyellow	TRUE
Solyc07g007820.2.1	turquoise	TRUE
Solyc07g007930.2.1	darkred	TRUE
Solyc07g008060.1.1	royalblue	TRUE
Solyc07g008080.2.1	turquoise	TRUE
Solyc07g008090.2.1	darkred	TRUE
Solyc07g008120.2.1	turquoise	TRUE
Solyc07g008170.2.1	turquoise	TRUE
Solyc07g008270.2.1	lightgreen	TRUE
Solyc07g008340.2.1	lightgreen	TRUE
Solyc07g008360.1.1	royalblue	TRUE
Solyc07g008370.2.1	lightgreen	TRUE
Solyc07g008440.2.1	magenta	TRUE
Solyc07g008490.2.1	lightgreen	TRUE
Solyc07g008590.1.1	turquoise	TRUE
Solyc07g008700.2.1	turquoise	TRUE
Solyc07g008710.2.1	turquoise	TRUE
Solyc07g008820.2.1	turquoise	TRUE
Solyc07g008850.2.1	turquoise	TRUE
Solyc07g008860.2.1	turquoise	TRUE
Solyc07g008890.1.1	turquoise	TRUE
Solyc07g009150.2.1	darkred	TRUE
Solyc07g009170.2.1	turquoise	TRUE
Solyc07g009230.2.1	turquoise	TRUE
Solyc07g009330.2.1	lightgreen	TRUE
Solyc07g009350.2.1	lightgreen	TRUE
Solyc07g009370.1.1	greenyellow	TRUE
Solyc07g009410.2.1	turquoise	TRUE
Solyc07g015870.2.1	darkred	TRUE
Solyc07g016040.1.1	turquoise	TRUE
Solyc07g016050.2.1	turquoise	TRUE
Solyc07g016080.2.1	turquoise	TRUE
Solyc07g016150.2.1	turquoise	TRUE
Solyc07g016160.2.1	turquoise	TRUE
Solyc07g016170.2.1	turquoise	TRUE
Solyc07g016200.2.1	turquoise	TRUE
Solyc07g017220.2.1	turquoise	TRUE
Solyc07g017240.1.1	greenyellow	TRUE
Solyc07g017250.2.1	greenyellow	TRUE
Solyc07g017260.2.1	greenyellow	TRUE
Solyc07g017290.2.1	royalblue	TRUE
Solyc07g017400.2.1	magenta	TRUE
Solyc07g017520.2.1	turquoise	TRUE
Solyc07g017580.1.1	turquoise	TRUE
Solyc07g017650.2.1	turquoise	TRUE
Solyc07g017660.1.1	turquoise	TRUE
Solyc07g017680.1.1	turquoise	TRUE
Solyc07g017690.2.1	turquoise	TRUE
Solyc07g017750.2.1	greenyellow	TRUE
Solyc07g017780.2.1	turquoise	TRUE
Solyc07g017930.1.1	royalblue	TRUE
Solyc07g017980.1.1	darkred	TRUE
Solyc07g017990.2.1	turquoise	TRUE
Solyc07g018000.2.1	turquoise	TRUE
Solyc07g018090.2.1	greenyellow	TRUE
Solyc07g018100.2.1	greenyellow	TRUE
Solyc07g018140.2.1	royalblue	TRUE
Solyc07g018190.2.1	turquoise	TRUE
Solyc07g018210.2.1	magenta	TRUE
Solyc07g018300.2.1	greenyellow	TRUE
Solyc07g018400.2.1	turquoise	TRUE
Solyc07g019440.2.1	turquoise	TRUE
Solyc07g019510.2.1	royalblue	TRUE
Solyc07g019520.1.1	royalblue	TRUE
Solyc07g020790.2.1	turquoise	TRUE
Solyc07g021700.2.1	turquoise	TRUE
Solyc07g021750.1.1	turquoise	TRUE
Solyc07g022860.2.1	greenyellow	TRUE
Solyc07g022880.2.1	turquoise	TRUE
Solyc07g023990.1.1	magenta	TRUE
Solyc07g025160.2.1	lightgreen	TRUE
Solyc07g025240.1.1	royalblue	TRUE
Solyc07g026610.1.1	turquoise	TRUE
Solyc07g026640.1.1	magenta	TRUE
Solyc07g026670.2.1	darkred	TRUE
Solyc07g026810.2.1	darkred	TRUE
Solyc07g026950.2.1	darkred	TRUE
Solyc07g026960.2.1	darkred	TRUE
Solyc07g032120.1.1	royalblue	TRUE
Solyc07g032150.2.1	magenta	TRUE
Solyc07g032220.2.1	turquoise	TRUE
Solyc07g032260.2.1	turquoise	TRUE
Solyc07g032380.2.1	magenta	TRUE
Solyc07g032510.2.1	darkred	TRUE
Solyc07g032610.1.1	greenyellow	TRUE
Solyc07g032720.1.1	magenta	TRUE
Solyc07g037960.1.1	turquoise	TRUE
Solyc07g038100.2.1	darkred	TRUE
Solyc07g038120.1.1	turquoise	TRUE
Solyc07g039210.2.1	magenta	TRUE
Solyc07g039310.1.1	turquoise	TRUE
Solyc07g039340.2.1	turquoise	TRUE
Solyc07g039380.2.1	turquoise	TRUE
Solyc07g039500.2.1	turquoise	TRUE
Solyc07g039530.1.1	magenta	TRUE
Solyc07g039550.2.1	turquoise	TRUE
Solyc07g040720.2.1	darkred	TRUE
Solyc07g040920.2.1	darkred	TRUE
Solyc07g040970.1.1	royalblue	TRUE
Solyc07g041000.2.1	greenyellow	TRUE
Solyc07g041080.2.1	magenta	TRUE
Solyc07g041280.2.1	turquoise	TRUE
Solyc07g041310.2.1	lightgreen	TRUE
Solyc07g041330.1.1	turquoise	TRUE
Solyc07g041490.1.1	turquoise	TRUE
Solyc07g041660.2.1	turquoise	TRUE
Solyc07g041730.2.1	darkred	TRUE
Solyc07g041870.2.1	turquoise	TRUE
Solyc07g041890.1.1	magenta	TRUE
Solyc07g041930.2.1	darkred	TRUE
Solyc07g041940.2.1	magenta	TRUE
Solyc07g042010.2.1	turquoise	TRUE
Solyc07g042020.2.1	turquoise	TRUE
Solyc07g042150.2.1	turquoise	TRUE
Solyc07g042160.2.1	royalblue	TRUE
Solyc07g042250.2.1	turquoise	TRUE
Solyc07g042260.2.1	turquoise	TRUE
Solyc07g042390.1.1	greenyellow	TRUE
Solyc07g042460.1.1	royalblue	TRUE
Solyc07g042490.1.1	turquoise	TRUE
Solyc07g042500.2.1	turquoise	TRUE
Solyc07g042550.2.1	turquoise	TRUE
Solyc07g042570.2.1	lightgreen	TRUE
Solyc07g042630.2.1	greenyellow	TRUE
Solyc07g042680.2.1	lightgreen	TRUE
Solyc07g042700.2.1	darkred	TRUE
Solyc07g042740.2.1	turquoise	TRUE
Solyc07g042800.2.1	turquoise	TRUE
Solyc07g042810.1.1	turquoise	TRUE
Solyc07g042820.2.1	turquoise	TRUE
Solyc07g042910.2.1	turquoise	TRUE
Solyc07g042920.1.1	lightgreen	TRUE
Solyc07g042990.1.1	turquoise	TRUE
Solyc07g043050.1.1	greenyellow	TRUE
Solyc07g043060.1.1	greenyellow	TRUE
Solyc07g043100.1.1	turquoise	TRUE
Solyc07g043110.1.1	turquoise	TRUE
Solyc07g043130.2.1	magenta	TRUE
Solyc07g043260.2.1	greenyellow	TRUE
Solyc07g043270.2.1	turquoise	TRUE
Solyc07g043360.1.1	lightgreen	TRUE
Solyc07g043490.1.1	turquoise	TRUE
Solyc07g043510.2.1	turquoise	TRUE
Solyc07g043590.2.1	turquoise	TRUE
Solyc07g044810.2.1	turquoise	TRUE
Solyc07g044850.2.1	turquoise	TRUE
Solyc07g044930.2.1	turquoise	TRUE
Solyc07g045000.2.1	turquoise	TRUE
Solyc07g045210.1.1	royalblue	TRUE
Solyc07g045270.1.1	turquoise	TRUE
Solyc07g045300.2.1	turquoise	TRUE
Solyc07g045310.2.1	magenta	TRUE
Solyc07g045320.2.1	turquoise	TRUE
Solyc07g045350.2.1	magenta	TRUE
Solyc07g045380.2.1	turquoise	TRUE
Solyc07g045400.1.1	turquoise	TRUE
Solyc07g045420.2.1	turquoise	TRUE
Solyc07g045460.2.1	turquoise	TRUE
Solyc07g045470.1.1	lightgreen	TRUE
Solyc07g045510.2.1	turquoise	TRUE
Solyc07g047620.1.1	turquoise	TRUE
Solyc07g047670.2.1	turquoise	TRUE
Solyc07g047740.2.1	turquoise	TRUE
Solyc07g047750.2.1	turquoise	TRUE
Solyc07g047960.2.1	turquoise	TRUE
Solyc07g048050.1.1	lightgreen	TRUE
Solyc07g048100.1.1	royalblue	TRUE
Solyc07g049200.2.1	turquoise	TRUE
Solyc07g049270.2.1	darkred	TRUE
Solyc07g049300.2.1	darkred	TRUE
Solyc07g049360.2.1	turquoise	TRUE
Solyc07g049370.2.1	greenyellow	TRUE
Solyc07g049410.2.1	magenta	TRUE
Solyc07g049460.2.1	royalblue	TRUE
Solyc07g049580.2.1	greenyellow	TRUE
Solyc07g049660.2.1	turquoise	TRUE
Solyc07g049670.2.1	turquoise	TRUE
Solyc07g049690.2.1	turquoise	TRUE
Solyc07g049700.1.1	magenta	TRUE
Solyc07g049730.2.1	magenta	TRUE
Solyc07g049740.2.1	turquoise	TRUE
Solyc07g049750.2.1	magenta	TRUE
Solyc07g051820.2.1	turquoise	TRUE
Solyc07g051850.2.1	greenyellow	TRUE
Solyc07g051870.1.1	magenta	TRUE
Solyc07g052040.1.1	turquoise	TRUE
Solyc07g052320.2.1	turquoise	TRUE
Solyc07g052390.2.1	turquoise	TRUE
Solyc07g052430.2.1	turquoise	TRUE
Solyc07g052510.2.1	turquoise	TRUE
Solyc07g052640.2.1	magenta	TRUE
Solyc07g052670.2.1	magenta	TRUE
Solyc07g052840.1.1	turquoise	TRUE
Solyc07g052850.1.1	turquoise	TRUE
Solyc07g052880.2.1	turquoise	TRUE
Solyc07g052980.2.1	turquoise	TRUE
Solyc07g052990.1.1	turquoise	TRUE
Solyc07g053000.1.1	turquoise	TRUE
Solyc07g053020.1.1	turquoise	TRUE
Solyc07g053030.2.1	magenta	TRUE
Solyc07g053090.2.1	turquoise	TRUE
Solyc07g053100.2.1	turquoise	TRUE
Solyc07g053120.2.1	turquoise	TRUE
Solyc07g053160.2.1	darkred	TRUE
Solyc07g053170.2.1	turquoise	TRUE
Solyc07g053220.1.1	greenyellow	TRUE
Solyc07g053250.2.1	magenta	TRUE
Solyc07g053320.2.1	turquoise	TRUE
Solyc07g053380.1.1	magenta	TRUE
Solyc07g053420.2.1	turquoise	TRUE
Solyc07g053450.2.1	royalblue	TRUE
Solyc07g053520.1.1	magenta	TRUE
Solyc07g053600.2.1	turquoise	TRUE
Solyc07g053620.2.1	turquoise	TRUE
Solyc07g053630.2.1	magenta	TRUE
Solyc07g053710.2.1	turquoise	TRUE
Solyc07g053860.2.1	turquoise	TRUE
Solyc07g053940.1.1	royalblue	TRUE
Solyc07g054060.2.1	turquoise	TRUE
Solyc07g054110.2.1	turquoise	TRUE
Solyc07g054150.2.1	magenta	TRUE
Solyc07g054170.2.1	turquoise	TRUE
Solyc07g054190.2.1	turquoise	TRUE
Solyc07g054200.2.1	turquoise	TRUE
Solyc07g054220.1.1	turquoise	TRUE
Solyc07g054230.2.1	turquoise	TRUE
Solyc07g054270.2.1	greenyellow	TRUE
Solyc07g054280.1.1	turquoise	TRUE
Solyc07g054310.1.1	lightgreen	TRUE
Solyc07g054330.2.1	turquoise	TRUE
Solyc07g054400.1.1	turquoise	TRUE
Solyc07g054430.2.1	royalblue	TRUE
Solyc07g054500.2.1	turquoise	TRUE
Solyc07g054580.2.1	turquoise	TRUE
Solyc07g054840.2.1	turquoise	TRUE
Solyc07g054890.1.1	turquoise	TRUE
Solyc07g054930.2.1	royalblue	TRUE
Solyc07g055040.1.1	turquoise	TRUE
Solyc07g055080.2.1	turquoise	TRUE
Solyc07g055130.2.1	greenyellow	TRUE
Solyc07g055140.2.1	turquoise	TRUE
Solyc07g055150.2.1	turquoise	TRUE
Solyc07g055160.2.1	turquoise	TRUE
Solyc07g055190.2.1	royalblue	TRUE
Solyc07g055210.2.1	magenta	TRUE
Solyc07g055250.2.1	turquoise	TRUE
Solyc07g055300.2.1	turquoise	TRUE
Solyc07g055310.1.1	turquoise	TRUE
Solyc07g055400.1.1	turquoise	TRUE
Solyc07g055420.1.1	darkred	TRUE
Solyc07g055450.1.1	turquoise	TRUE
Solyc07g055700.2.1	turquoise	TRUE
Solyc07g055730.2.1	turquoise	TRUE
Solyc07g055740.1.1	turquoise	TRUE
Solyc07g055850.2.1	turquoise	TRUE
Solyc07g056010.2.1	turquoise	TRUE
Solyc07g056120.2.1	magenta	TRUE
Solyc07g056260.2.1	turquoise	TRUE
Solyc07g056270.2.1	turquoise	TRUE
Solyc07g056280.2.1	turquoise	TRUE
Solyc07g056320.2.1	turquoise	TRUE
Solyc07g056360.1.1	turquoise	TRUE
Solyc07g056370.2.1	magenta	TRUE
Solyc07g056390.2.1	turquoise	TRUE
Solyc07g056420.2.1	magenta	TRUE
Solyc07g056430.2.1	turquoise	TRUE
Solyc07g056460.2.1	greenyellow	TRUE
Solyc07g056480.2.1	turquoise	TRUE
Solyc07g056520.2.1	greenyellow	TRUE
Solyc07g056550.2.1	greenyellow	TRUE
Solyc07g061930.1.1	greenyellow	TRUE
Solyc07g061960.2.1	lightgreen	TRUE
Solyc07g061970.2.1	turquoise	TRUE
Solyc07g062040.2.1	turquoise	TRUE
Solyc07g062100.2.1	turquoise	TRUE
Solyc07g062130.2.1	turquoise	TRUE
Solyc07g062160.2.1	turquoise	TRUE
Solyc07g062220.2.1	turquoise	TRUE
Solyc07g062250.2.1	turquoise	TRUE
Solyc07g062280.2.1	turquoise	TRUE
Solyc07g062310.2.1	turquoise	TRUE
Solyc07g062430.2.1	turquoise	TRUE
Solyc07g062480.1.1	turquoise	TRUE
Solyc07g062510.2.1	royalblue	TRUE
Solyc07g062590.2.1	turquoise	TRUE
Solyc07g062850.2.1	greenyellow	TRUE
Solyc07g062890.2.1	magenta	TRUE
Solyc07g062910.2.1	turquoise	TRUE
Solyc07g063010.2.1	turquoise	TRUE
Solyc07g063040.2.1	darkred	TRUE
Solyc07g063050.1.1	lightgreen	TRUE
Solyc07g063070.1.1	royalblue	TRUE
Solyc07g063090.1.1	turquoise	TRUE
Solyc07g063170.1.1	magenta	TRUE
Solyc07g063200.1.1	royalblue	TRUE
Solyc07g063230.2.1	turquoise	TRUE
Solyc07g063290.2.1	turquoise	TRUE
Solyc07g063300.2.1	turquoise	TRUE
Solyc07g063310.2.1	turquoise	TRUE
Solyc07g063330.2.1	turquoise	TRUE
Solyc07g063390.2.1	darkred	TRUE
Solyc07g063520.2.1	turquoise	TRUE
Solyc07g063550.2.1	greenyellow	TRUE
Solyc07g063590.2.1	greenyellow	TRUE
Solyc07g063680.2.1	turquoise	TRUE
Solyc07g063730.1.1	magenta	TRUE
Solyc07g063890.2.1	lightgreen	TRUE
Solyc07g063920.2.1	turquoise	TRUE
Solyc07g063950.2.1	turquoise	TRUE
Solyc07g064010.2.1	turquoise	TRUE
Solyc07g064060.2.1	turquoise	TRUE
Solyc07g064080.2.1	turquoise	TRUE
Solyc07g064090.2.1	turquoise	TRUE
Solyc07g064100.1.1	turquoise	TRUE
Solyc07g064130.1.1	turquoise	TRUE
Solyc07g064160.2.1	magenta	TRUE
Solyc07g064230.2.1	turquoise	TRUE
Solyc07g064260.2.1	lightgreen	TRUE
Solyc07g064280.2.1	lightgreen	TRUE
Solyc07g064290.2.1	royalblue	TRUE
Solyc07g064300.2.1	turquoise	TRUE
Solyc07g064350.1.1	turquoise	TRUE
Solyc07g064440.2.1	magenta	TRUE
Solyc07g064450.2.1	royalblue	TRUE
Solyc07g064500.2.1	turquoise	TRUE
Solyc07g064510.2.1	greenyellow	TRUE
Solyc07g064550.2.1	turquoise	TRUE
Solyc07g064570.2.1	turquoise	TRUE
Solyc07g064580.2.1	magenta	TRUE
Solyc07g064690.1.1	turquoise	TRUE
Solyc07g064710.2.1	greenyellow	TRUE
Solyc07g064740.2.1	turquoise	TRUE
Solyc07g064760.1.1	darkred	TRUE
Solyc07g064810.2.1	turquoise	TRUE
Solyc07g064820.1.1	turquoise	TRUE
Solyc07g064840.1.1	greenyellow	TRUE
Solyc07g064850.2.1	darkred	TRUE
Solyc07g064870.2.1	royalblue	TRUE
Solyc07g064910.2.1	royalblue	TRUE
Solyc07g064920.2.1	greenyellow	TRUE
Solyc07g064950.2.1	turquoise	TRUE
Solyc07g065010.2.1	turquoise	TRUE
Solyc07g065020.2.1	greenyellow	TRUE
Solyc07g065080.2.1	turquoise	TRUE
Solyc07g065090.1.1	turquoise	TRUE
Solyc07g065100.2.1	turquoise	TRUE
Solyc07g065130.2.1	greenyellow	TRUE
Solyc07g065140.2.1	turquoise	TRUE
Solyc07g065180.2.1	turquoise	TRUE
Solyc07g065200.2.1	turquoise	TRUE
Solyc07g065260.2.1	greenyellow	TRUE
Solyc07g065270.1.1	turquoise	TRUE
Solyc07g065280.2.1	turquoise	TRUE
Solyc07g065330.2.1	darkred	TRUE
Solyc07g065370.2.1	turquoise	TRUE
Solyc07g065390.2.1	turquoise	TRUE
Solyc07g065400.2.1	turquoise	TRUE
Solyc07g065410.1.1	turquoise	TRUE
Solyc07g065430.2.1	turquoise	TRUE
Solyc07g065440.2.1	turquoise	TRUE
Solyc07g065470.2.1	turquoise	TRUE
Solyc07g065490.2.1	turquoise	TRUE
Solyc07g065500.1.1	magenta	TRUE
Solyc07g065510.2.1	turquoise	TRUE
Solyc07g065550.2.1	turquoise	TRUE
Solyc07g065640.2.1	greenyellow	TRUE
Solyc07g065660.2.1	magenta	TRUE
Solyc07g065680.2.1	lightgreen	TRUE
Solyc07g065710.2.1	turquoise	TRUE
Solyc07g065810.2.1	greenyellow	TRUE
Solyc07g065920.2.1	turquoise	TRUE
Solyc07g065940.1.1	turquoise	TRUE
Solyc07g066000.2.1	greenyellow	TRUE
Solyc07g066010.2.1	greenyellow	TRUE
Solyc07g066080.2.1	magenta	TRUE
Solyc07g066100.2.1	turquoise	TRUE
Solyc07g066180.2.1	darkred	TRUE
Solyc07g066200.2.1	turquoise	TRUE
Solyc07g066230.2.1	turquoise	TRUE
Solyc07g066240.2.1	turquoise	TRUE
Solyc07g066270.2.1	magenta	TRUE
Solyc07g066300.2.1	turquoise	TRUE
Solyc07g066320.2.1	turquoise	TRUE
Solyc07g066330.2.1	turquoise	TRUE
Solyc07g066340.2.1	lightgreen	TRUE
Solyc07g066380.2.1	turquoise	TRUE
Solyc07g066440.2.1	turquoise	TRUE
Solyc07g066450.2.1	turquoise	TRUE
Solyc07g066460.2.1	turquoise	TRUE
Solyc07g066470.2.1	turquoise	TRUE
Solyc07g066520.2.1	turquoise	TRUE
Solyc07g066550.2.1	magenta	TRUE
Solyc07g066630.2.1	darkred	TRUE
Solyc08g005050.2.1	turquoise	TRUE
Solyc08g005060.2.1	turquoise	TRUE
Solyc08g005070.2.1	turquoise	TRUE
Solyc08g005120.2.1	turquoise	TRUE
Solyc08g005150.2.1	turquoise	TRUE
Solyc08g005280.1.1	turquoise	TRUE
Solyc08g005450.1.1	turquoise	TRUE
Solyc08g005570.2.1	turquoise	TRUE
Solyc08g005590.2.1	greenyellow	TRUE
Solyc08g005630.2.1	turquoise	TRUE
Solyc08g005650.2.1	darkred	TRUE
Solyc08g005660.1.1	royalblue	TRUE
Solyc08g005670.2.1	turquoise	TRUE
Solyc08g005680.2.1	royalblue	TRUE
Solyc08g005690.1.1	turquoise	TRUE
Solyc08g005700.1.1	royalblue	TRUE
Solyc08g005710.2.1	turquoise	TRUE
Solyc08g005790.2.1	royalblue	TRUE
Solyc08g005860.2.1	greenyellow	TRUE
Solyc08g005920.2.1	turquoise	TRUE
Solyc08g005950.2.1	turquoise	TRUE
Solyc08g006000.2.1	turquoise	TRUE
Solyc08g006030.2.1	turquoise	TRUE
Solyc08g006170.1.1	turquoise	TRUE
Solyc08g006210.1.1	turquoise	TRUE
Solyc08g006220.2.1	turquoise	TRUE
Solyc08g006240.1.1	turquoise	TRUE
Solyc08g006250.1.1	magenta	TRUE
Solyc08g006260.1.1	turquoise	TRUE
Solyc08g006270.1.1	turquoise	TRUE
Solyc08g006350.2.1	magenta	TRUE
Solyc08g006380.2.1	turquoise	TRUE
Solyc08g006420.2.1	turquoise	TRUE
Solyc08g006430.2.1	turquoise	TRUE
Solyc08g006470.2.1	turquoise	TRUE
Solyc08g006620.2.1	turquoise	TRUE
Solyc08g006700.2.1	turquoise	TRUE
Solyc08g006720.2.1	turquoise	TRUE
Solyc08g006730.1.1	turquoise	TRUE
Solyc08g006740.2.1	magenta	TRUE
Solyc08g006750.2.1	turquoise	TRUE
Solyc08g006770.2.1	turquoise	TRUE
Solyc08g006780.2.1	turquoise	TRUE
Solyc08g006820.2.1	turquoise	TRUE
Solyc08g006840.2.1	greenyellow	TRUE
Solyc08g006870.2.1	turquoise	TRUE
Solyc08g006890.2.1	turquoise	TRUE
Solyc08g006900.2.1	lightgreen	TRUE
Solyc08g006940.2.1	magenta	TRUE
Solyc08g006980.2.1	turquoise	TRUE
Solyc08g007000.2.1	darkred	TRUE
Solyc08g007010.2.1	turquoise	TRUE
Solyc08g007140.2.1	turquoise	TRUE
Solyc08g007170.1.1	turquoise	TRUE
Solyc08g007180.2.1	turquoise	TRUE
Solyc08g007190.2.1	greenyellow	TRUE
Solyc08g007260.1.1	turquoise	TRUE
Solyc08g007290.2.1	turquoise	TRUE
Solyc08g007310.2.1	magenta	TRUE
Solyc08g007380.2.1	greenyellow	TRUE
Solyc08g007390.2.1	turquoise	TRUE
Solyc08g007420.2.1	turquoise	TRUE
Solyc08g007440.1.1	magenta	TRUE
Solyc08g007510.2.1	turquoise	TRUE
Solyc08g007520.2.1	royalblue	TRUE
Solyc08g007570.2.1	lightgreen	TRUE
Solyc08g007630.1.1	greenyellow	TRUE
Solyc08g007640.1.1	greenyellow	TRUE
Solyc08g007670.1.1	lightgreen	TRUE
Solyc08g007710.2.1	greenyellow	TRUE
Solyc08g007720.1.1	magenta	TRUE
Solyc08g007770.2.1	turquoise	TRUE
Solyc08g007810.2.1	magenta	TRUE
Solyc08g007860.2.1	turquoise	TRUE
Solyc08g007910.2.1	lightgreen	TRUE
Solyc08g007950.2.1	turquoise	TRUE
Solyc08g008000.1.1	turquoise	TRUE
Solyc08g008040.2.1	darkred	TRUE
Solyc08g008070.1.1	magenta	TRUE
Solyc08g008120.2.1	turquoise	TRUE
Solyc08g008130.2.1	turquoise	TRUE
Solyc08g008140.2.1	turquoise	TRUE
Solyc08g008210.2.1	turquoise	TRUE
Solyc08g008310.2.1	turquoise	TRUE
Solyc08g008340.2.1	turquoise	TRUE
Solyc08g008380.2.1	greenyellow	TRUE
Solyc08g008410.2.1	turquoise	TRUE
Solyc08g008420.2.1	turquoise	TRUE
Solyc08g008470.1.1	magenta	TRUE
Solyc08g008520.2.1	turquoise	TRUE
Solyc08g008550.2.1	greenyellow	TRUE
Solyc08g008580.2.1	lightgreen	TRUE
Solyc08g008590.2.1	lightgreen	TRUE
Solyc08g008670.2.1	greenyellow	TRUE
Solyc08g013710.2.1	magenta	TRUE
Solyc08g013720.2.1	turquoise	TRUE
Solyc08g013750.2.1	turquoise	TRUE
Solyc08g013840.2.1	darkred	TRUE
Solyc08g013890.2.1	turquoise	TRUE
Solyc08g013900.2.1	turquoise	TRUE
Solyc08g014010.2.1	turquoise	TRUE
Solyc08g014040.2.1	turquoise	TRUE
Solyc08g014080.2.1	turquoise	TRUE
Solyc08g014160.2.1	turquoise	TRUE
Solyc08g014190.2.1	turquoise	TRUE
Solyc08g014300.2.1	turquoise	TRUE
Solyc08g014340.2.1	greenyellow	TRUE
Solyc08g014480.2.1	magenta	TRUE
Solyc08g014550.2.1	lightgreen	TRUE
Solyc08g015680.1.1	turquoise	TRUE
Solyc08g015990.2.1	lightgreen	TRUE
Solyc08g016010.2.1	turquoise	TRUE
Solyc08g016050.2.1	turquoise	TRUE
Solyc08g016080.2.1	turquoise	TRUE
Solyc08g016190.2.1	magenta	TRUE
Solyc08g016200.2.1	darkred	TRUE
Solyc08g016210.2.1	turquoise	TRUE
Solyc08g016510.2.1	turquoise	TRUE
Solyc08g016620.2.1	greenyellow	TRUE
Solyc08g016670.2.1	turquoise	TRUE
Solyc08g021810.1.1	royalblue	TRUE
Solyc08g021820.2.1	turquoise	TRUE
Solyc08g021870.1.1	turquoise	TRUE
Solyc08g021920.2.1	turquoise	TRUE
Solyc08g022070.2.1	magenta	TRUE
Solyc08g022100.1.1	greenyellow	TRUE
Solyc08g022210.2.1	turquoise	TRUE
Solyc08g023440.2.1	turquoise	TRUE
Solyc08g023490.2.1	magenta	TRUE
Solyc08g023530.1.1	turquoise	TRUE
Solyc08g023590.2.1	turquoise	TRUE
Solyc08g028700.1.1	turquoise	TRUE
Solyc08g029120.1.1	darkred	TRUE
Solyc08g029130.2.1	darkred	TRUE
Solyc08g029230.2.1	darkred	TRUE
Solyc08g036510.1.1	royalblue	TRUE
Solyc08g036520.2.1	royalblue	TRUE
Solyc08g036560.2.1	lightgreen	TRUE
Solyc08g041780.2.1	turquoise	TRUE
Solyc08g041800.2.1	turquoise	TRUE
Solyc08g042030.1.1	magenta	TRUE
Solyc08g043180.2.1	turquoise	TRUE
Solyc08g044270.2.1	turquoise	TRUE
Solyc08g045710.1.1	royalblue	TRUE
Solyc08g045750.1.1	greenyellow	TRUE
Solyc08g045870.2.1	royalblue	TRUE
Solyc08g045880.1.1	royalblue	TRUE
Solyc08g048240.2.1	magenta	TRUE
Solyc08g048300.1.1	turquoise	TRUE
Solyc08g048450.2.1	turquoise	TRUE
Solyc08g048510.1.1	greenyellow	TRUE
Solyc08g048540.1.1	lightgreen	TRUE
Solyc08g059660.1.1	turquoise	TRUE
Solyc08g059700.1.1	turquoise	TRUE
Solyc08g060810.2.1	turquoise	TRUE
Solyc08g060860.2.1	magenta	TRUE
Solyc08g061000.2.1	turquoise	TRUE
Solyc08g061090.2.1	turquoise	TRUE
Solyc08g061130.2.1	turquoise	TRUE
Solyc08g061140.2.1	turquoise	TRUE
Solyc08g061330.1.1	turquoise	TRUE
Solyc08g061380.1.1	royalblue	TRUE
Solyc08g061500.1.1	turquoise	TRUE
Solyc08g061610.2.1	turquoise	TRUE
Solyc08g061820.2.1	turquoise	TRUE
Solyc08g061850.2.1	lightgreen	TRUE
Solyc08g061880.1.1	royalblue	TRUE
Solyc08g061890.2.1	magenta	TRUE
Solyc08g061900.1.1	turquoise	TRUE
Solyc08g061980.2.1	turquoise	TRUE
Solyc08g062100.1.1	turquoise	TRUE
Solyc08g062360.2.1	turquoise	TRUE
Solyc08g062500.2.1	turquoise	TRUE
Solyc08g062630.2.1	turquoise	TRUE
Solyc08g062650.2.1	turquoise	TRUE
Solyc08g062660.2.1	lightgreen	TRUE
Solyc08g062770.2.1	royalblue	TRUE
Solyc08g062810.1.1	turquoise	TRUE
Solyc08g062820.2.1	turquoise	TRUE
Solyc08g062910.2.1	magenta	TRUE
Solyc08g062920.2.1	turquoise	TRUE
Solyc08g062930.1.1	greenyellow	TRUE
Solyc08g063050.2.1	magenta	TRUE
Solyc08g063070.2.1	turquoise	TRUE
Solyc08g063080.2.1	greenyellow	TRUE
Solyc08g063090.2.1	turquoise	TRUE
Solyc08g065140.1.1	greenyellow	TRUE
